,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_block_size,param_gradient_size,param_k,param_max_corners,param_min_distance,param_quality_level,param_use_harris_detector,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
180,0.10352234840393067,0.01176287782512546,0.41480393409729005,0.04434738933987706,1,9,0.04,13,1,1,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
181,0.1476212501525879,0.02871294814996646,0.38352103233337403,0.03159347518633616,1,9,0.04,13,1,1,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 1, 'use_harris_detector': False}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
182,0.1348099708557129,0.035879954644992065,0.401239013671875,0.04658339079833277,1,9,0.04,13,5,0.0001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
183,0.10059919357299804,0.017425080918837262,0.4274402141571045,0.03054884505204325,1,9,0.04,13,5,0.0001,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0001, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
184,0.12607159614562988,0.028381040079635038,0.4005288600921631,0.033989058577421134,1,9,0.04,13,5,0.0005,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
185,0.11581010818481445,0.014511647426102314,0.4410843849182129,0.035087024935246756,1,9,0.04,13,5,0.0005,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0005, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
186,0.09620275497436523,0.013902192539056455,0.40171208381652834,0.07504182394279191,1,9,0.04,13,5,0.001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
187,0.11532936096191407,0.02300726924507245,0.42145543098449706,0.04903832197925579,1,9,0.04,13,5,0.001,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.001, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
188,0.1006685733795166,0.03316928607485752,0.4023868560791016,0.02582415333068123,1,9,0.04,13,5,0.005,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
189,0.13337244987487792,0.01477852240018216,0.4355430603027344,0.05131418233079001,1,9,0.04,13,5,0.005,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.005, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
190,0.11326403617858886,0.024083767501624605,0.3938929557800293,0.043888709116078686,1,9,0.04,13,5,0.01,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.01, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
